time, Quad.Pos.Z, Quad.Est.Z, Quad.Vel.Z, Quad.Est.VZ
18.856266,-0.976660,-0.868726,-0.061244,-0.051984
18.861263,-0.976965,-0.868934,-0.060694,-0.051570
18.866261,-0.977268,-0.869242,-0.060437,-0.051118
18.871258,-0.977568,-0.869446,-0.059898,-0.050674
18.876255,-0.977867,-0.869749,-0.059587,-0.050082
18.881252,-0.978165,-0.869949,-0.059601,-0.050193
18.886250,-0.978462,-0.870250,-0.059424,-0.049856
18.891247,-0.978759,-0.870449,-0.059273,-0.049706
18.896244,-0.979055,-0.870747,-0.059309,-0.049624
18.901241,-0.979351,-0.870945,-0.059022,-0.049427
18.906239,-0.979645,-0.871241,-0.058513,-0.048901
18.911236,-0.979935,-0.871436,-0.057898,-0.048314
18.916233,-0.980223,-0.871725,-0.057210,-0.047578
18.921230,-0.980506,-0.871914,-0.056346,-0.046818
18.926228,-0.980786,-0.872193,-0.055665,-0.045928
18.931225,-0.981063,-0.872376,-0.055183,-0.045631
18.936222,-0.981336,-0.872648,-0.054370,-0.044576
18.941219,-0.981606,-0.872825,-0.053545,-0.043901
18.946217,-0.981871,-0.873087,-0.052971,-0.043116
18.951214,-0.982135,-0.873259,-0.052733,-0.042781
18.956211,-0.982399,-0.873516,-0.052963,-0.042998
18.961208,-0.982664,-0.873688,-0.053016,-0.043108
18.966206,-0.982929,-0.873946,-0.052809,-0.042856
18.971203,-0.983192,-0.874117,-0.052563,-0.042767
18.976200,-0.983454,-0.874373,-0.051950,-0.042020
18.981197,-0.983711,-0.874540,-0.051115,-0.041364
18.986195,-0.983964,-0.874786,-0.050279,-0.040343
18.991192,-0.984214,-0.874947,-0.049852,-0.039863
18.996189,-0.984462,-0.875186,-0.049401,-0.039456
19.001186,-0.984708,-0.875344,-0.049141,-0.039124
19.006184,-0.984954,-0.875578,-0.049427,-0.039316
19.011181,-0.985204,-0.875736,-0.050339,-0.039881
19.016178,-0.985460,-0.875978,-0.052018,-0.041724
19.021175,-0.985725,-0.876146,-0.053280,-0.042824
19.026173,-0.985994,-0.876406,-0.054410,-0.044121
19.031170,-0.986270,-0.876583,-0.055636,-0.045133
19.036167,-0.986552,-0.876857,-0.056672,-0.046400
19.041164,-0.986836,-0.877043,-0.057086,-0.046804
19.046162,-0.987123,-0.877324,-0.057322,-0.047094
19.051159,-0.987410,-0.877513,-0.057460,-0.047214
19.056156,-0.987697,-0.877796,-0.057484,-0.047250
19.061153,-0.987985,-0.877985,-0.057684,-0.047495
19.066151,-0.988273,-0.878270,-0.057430,-0.047193
19.071148,-0.988561,-0.878459,-0.057700,-0.047302
19.076145,-0.988851,-0.878744,-0.058224,-0.047793
19.081142,-0.989143,-0.878935,-0.058574,-0.048084
19.086140,-0.989437,-0.879224,-0.058835,-0.048437
19.091137,-0.989734,-0.879419,-0.059910,-0.049220
19.096134,-0.990038,-0.879717,-0.061431,-0.050930
19.101131,-0.990350,-0.879922,-0.062956,-0.052227
19.106129,-0.990668,-0.880239,-0.063943,-0.053626
19.111126,-0.990990,-0.880454,-0.064993,-0.054314
19.116123,-0.991318,-0.880782,-0.065718,-0.055396
19.121120,-0.991649,-0.881005,-0.066643,-0.056035
19.126118,-0.991985,-0.881343,-0.067733,-0.057332
19.131115,-0.992327,-0.881573,-0.068903,-0.058311
19.136112,-0.992674,-0.881926,-0.069833,-0.059430
19.141109,-0.993027,-0.882164,-0.070996,-0.060412
19.146107,-0.993385,-0.882529,-0.071790,-0.061476
19.151104,-0.993744,-0.882775,-0.071765,-0.061593
19.156101,-0.994102,-0.883144,-0.071440,-0.061170
19.161098,-0.994458,-0.883388,-0.070857,-0.060770
19.166096,-0.994809,-0.883751,-0.069826,-0.059541
19.171093,-0.995155,-0.883988,-0.068750,-0.058746
19.176090,-0.995494,-0.884337,-0.067168,-0.056829
19.181087,-0.995825,-0.884563,-0.065433,-0.055480
19.186085,-0.996146,-0.884891,-0.063511,-0.053194
19.191082,-0.996456,-0.885102,-0.060906,-0.051154
19.196079,-0.996753,-0.885402,-0.058158,-0.047732
19.201077,-0.997035,-0.885591,-0.055292,-0.045540
19.206074,-0.997301,-0.885857,-0.051880,-0.041472
19.211071,-0.997549,-0.886019,-0.048025,-0.038364
19.216068,-0.997777,-0.886240,-0.043794,-0.033369
19.221066,-0.997983,-0.886370,-0.039587,-0.029874
19.226063,-0.998169,-0.886540,-0.035608,-0.025123
19.231060,-0.998333,-0.886636,-0.030928,-0.021376
19.236057,-0.998473,-0.886753,-0.025731,-0.015252
19.241055,-0.998585,-0.886809,-0.020103,-0.010713
19.246052,-0.998668,-0.886860,-0.014220,-0.003699
19.251049,-0.998720,-0.886870,-0.008116,0.001194
19.256046,-0.998743,-0.886848,-0.002266,0.008284
19.261044,-0.998737,-0.886810,0.003481,0.012903
19.266041,-0.998703,-0.886719,0.008952,0.019530
19.271038,-0.998642,-0.886637,0.014456,0.023924
19.276035,-0.998552,-0.886480,0.020342,0.030819
19.281033,-0.998432,-0.886351,0.026546,0.035748
19.286030,-0.998281,-0.886122,0.032594,0.043070
19.291027,-0.998100,-0.885945,0.038404,0.047708
19.296024,-0.997892,-0.885646,0.043718,0.054194
19.301022,-0.997659,-0.885425,0.048786,0.058159
19.306019,-0.997400,-0.885064,0.053520,0.063846
19.311016,-0.997120,-0.884805,0.057492,0.067098
19.316013,-0.996822,-0.884395,0.060962,0.071111
19.321011,-0.996508,-0.884108,0.064128,0.073500
19.326008,-0.996178,-0.883659,0.067415,0.077271
19.331005,-0.995831,-0.883348,0.070545,0.079911
19.336002,-0.995471,-0.882863,0.072594,0.082372
19.341000,-0.995104,-0.882532,0.074063,0.083473
19.345997,-0.994729,-0.882028,0.075565,0.085133
19.350994,-0.994347,-0.881686,0.076890,0.086146
19.355991,-0.993959,-0.881167,0.077874,0.087204
19.360989,-0.993567,-0.880818,0.078792,0.087842
19.365986,-0.993170,-0.880289,0.079928,0.089018
19.370983,-0.992768,-0.879932,0.080429,0.089535
19.375980,-0.992367,-0.879395,0.080124,0.089119
19.380978,-0.991968,-0.879039,0.079365,0.088402
19.385975,-0.991575,-0.878512,0.078365,0.087011
19.390972,-0.991186,-0.878165,0.077130,0.085914
19.395969,-0.990807,-0.877653,0.075004,0.083471
19.400967,-0.990438,-0.877321,0.072847,0.081602
19.405964,-0.990080,-0.876837,0.070877,0.078975
19.410961,-0.989733,-0.876523,0.068421,0.076983
19.415958,-0.989398,-0.876068,0.065861,0.073762
19.420956,-0.989076,-0.875775,0.063560,0.071714
19.425953,-0.988765,-0.875350,0.061496,0.068959
19.430950,-0.988463,-0.875076,0.059453,0.067291
19.435947,-0.988173,-0.874678,0.056958,0.064305
19.440945,-0.987897,-0.874423,0.054151,0.061904
19.445942,-0.987636,-0.874059,0.050976,0.058157
19.450939,-0.987390,-0.873829,0.047869,0.055598
19.455936,-0.987161,-0.873503,0.044567,0.051580
19.460934,-0.986949,-0.873300,0.040891,0.048451
19.465931,-0.986754,-0.873017,0.037638,0.044391
19.470928,-0.986576,-0.872843,0.034175,0.041553
19.475925,-0.986415,-0.872602,0.030838,0.037353
19.480923,-0.986272,-0.872455,0.027327,0.034473
19.485920,-0.986146,-0.872257,0.023540,0.030071
19.490917,-0.986041,-0.872140,0.019473,0.026699
19.495914,-0.985955,-0.871989,0.015799,0.022114
19.500912,-0.985886,-0.871903,0.012608,0.019470
19.505909,-0.985832,-0.871794,0.009295,0.015582
19.510906,-0.985796,-0.871734,0.005966,0.012775
19.515903,-0.985774,-0.871665,0.003226,0.009158
19.520901,-0.985766,-0.871631,0.000892,0.007192
19.525898,-0.985767,-0.871593,-0.001307,0.004587
19.530895,-0.985780,-0.871576,-0.003293,0.003025
19.535892,-0.985803,-0.871564,-0.005670,0.000144
19.540890,-0.985837,-0.871565,-0.007353,-0.001398
19.545887,-0.985878,-0.871576,-0.008914,-0.003267
19.550884,-0.985928,-0.871591,-0.010475,-0.004539
19.555882,-0.985985,-0.871622,-0.012276,-0.006638
19.560879,-0.986052,-0.871650,-0.014141,-0.008104
19.565876,-0.986128,-0.871703,-0.015904,-0.010292
19.570873,-0.986214,-0.871746,-0.017849,-0.011803
19.575871,-0.986309,-0.871822,-0.020007,-0.014314
19.580868,-0.986416,-0.871881,-0.022127,-0.016088
19.585865,-0.986533,-0.871982,-0.024423,-0.018784
19.590862,-0.986662,-0.872059,-0.026473,-0.020526
19.595860,-0.986801,-0.872187,-0.028717,-0.023052
19.600857,-0.986950,-0.872281,-0.030678,-0.024651
19.605854,-0.987110,-0.872433,-0.032670,-0.027010
19.610851,-0.987279,-0.872543,-0.034380,-0.028483
19.615849,-0.987454,-0.872716,-0.035450,-0.029843
19.620846,-0.987633,-0.872837,-0.036058,-0.030490
19.625843,-0.987817,-0.873021,-0.037163,-0.031549
19.630840,-0.988007,-0.873148,-0.038548,-0.032776
19.635838,-0.988203,-0.873348,-0.039811,-0.034236
19.640835,-0.988407,-0.873486,-0.041523,-0.035688
19.645832,-0.988620,-0.873704,-0.043036,-0.037573
19.650829,-0.988839,-0.873855,-0.044227,-0.038576
19.655827,-0.989062,-0.874089,-0.045001,-0.039554
19.660824,-0.989289,-0.874248,-0.045767,-0.040096
19.665821,-0.989520,-0.874491,-0.046460,-0.041094
19.670818,-0.989754,-0.874655,-0.046668,-0.041385
19.675816,-0.989987,-0.874904,-0.046666,-0.041389
19.680813,-0.990220,-0.875069,-0.046507,-0.041245
19.685810,-0.990452,-0.875317,-0.046483,-0.041354
19.690807,-0.990684,-0.875482,-0.046455,-0.041230
19.695805,-0.990917,-0.875730,-0.046644,-0.041487
19.700802,-0.991150,-0.875896,-0.046676,-0.041493
19.705799,-0.991385,-0.876145,-0.047270,-0.041937
19.710796,-0.991623,-0.876314,-0.047743,-0.042454
19.715794,-0.991863,-0.876569,-0.047884,-0.042777
19.720791,-0.992101,-0.876740,-0.047783,-0.042726
19.725788,-0.992340,-0.876997,-0.047674,-0.042687
19.730785,-0.992578,-0.877167,-0.047483,-0.042623
19.735783,-0.992814,-0.877422,-0.047075,-0.042080
19.740780,-0.993049,-0.877590,-0.046830,-0.041874
19.745777,-0.993282,-0.877841,-0.046532,-0.041572
19.750774,-0.993513,-0.878007,-0.045866,-0.040994
19.755772,-0.993741,-0.878252,-0.045367,-0.040470
19.760769,-0.993964,-0.878413,-0.044396,-0.039603
19.765766,-0.994184,-0.878649,-0.043767,-0.038776
19.770763,-0.994400,-0.878803,-0.042822,-0.038025
19.775761,-0.994612,-0.879029,-0.042028,-0.037008
19.780758,-0.994820,-0.879177,-0.041446,-0.036393
19.785755,-0.995027,-0.879394,-0.041225,-0.036192
19.790752,-0.995232,-0.879539,-0.040998,-0.035956
19.795750,-0.995436,-0.879754,-0.040783,-0.035618
19.800747,-0.995640,-0.879896,-0.040700,-0.035522
19.805744,-0.995844,-0.880110,-0.040942,-0.035700
19.810741,-0.996049,-0.880253,-0.041151,-0.035885
19.815739,-0.996254,-0.880468,-0.040699,-0.035522
19.820736,-0.996455,-0.880609,-0.039940,-0.034860
19.825733,-0.996653,-0.880817,-0.039235,-0.034127
19.830730,-0.996846,-0.880952,-0.038471,-0.033392
19.835728,-0.997037,-0.881152,-0.038136,-0.032946
19.840725,-0.997228,-0.881283,-0.038304,-0.032967
19.845722,-0.997422,-0.881483,-0.039231,-0.034086
19.850719,-0.997621,-0.881620,-0.040062,-0.034705
19.855717,-0.997824,-0.881831,-0.041155,-0.036037
19.860714,-0.998034,-0.881976,-0.042308,-0.036990
19.865711,-0.998249,-0.882201,-0.043522,-0.038435
19.870708,-0.998470,-0.882356,-0.044606,-0.039426
19.875706,-0.998695,-0.882594,-0.045236,-0.040279
19.880703,-0.998922,-0.882756,-0.045400,-0.040449
19.885700,-0.999149,-0.882999,-0.045371,-0.040513
19.890697,-0.999375,-0.883161,-0.045068,-0.040264
19.895695,-0.999600,-0.883402,-0.044915,-0.040051
19.900692,-0.999825,-0.883562,-0.044937,-0.040062
19.905689,-1.000049,-0.883802,-0.044675,-0.039882
19.910686,-1.000271,-0.883962,-0.044479,-0.039633
19.915684,-1.000493,-0.884199,-0.044220,-0.039395
19.920681,-1.000713,-0.884357,-0.043677,-0.038993
19.925678,-1.000930,-0.884589,-0.043387,-0.038416
19.930676,-1.001147,-0.884743,-0.043415,-0.038397
19.935673,-1.001364,-0.884974,-0.043398,-0.038352
19.940670,-1.001580,-0.885127,-0.042930,-0.038140
19.945667,-1.001793,-0.885354,-0.042368,-0.037497
19.950665,-1.002004,-0.885504,-0.042081,-0.037275
19.955662,-1.002214,-0.885728,-0.042082,-0.037135
19.960659,-1.002425,-0.885876,-0.042281,-0.037389
19.965656,-1.002635,-0.886101,-0.041701,-0.036987
19.970654,-1.002842,-0.886248,-0.041087,-0.036611
19.975651,-1.003046,-0.886466,-0.040378,-0.035740
19.980648,-1.003246,-0.886608,-0.039905,-0.035339
19.985645,-1.003445,-0.886820,-0.039520,-0.034873
19.990643,-1.003641,-0.886959,-0.038900,-0.034520
19.995640,-1.003832,-0.887164,-0.037852,-0.033339
20.000637,-1.004019,-0.887296,-0.037066,-0.032726
20.005634,-1.004203,-0.887492,-0.036851,-0.032311
20.010632,-1.004388,-0.887621,-0.036959,-0.032509
20.015629,-1.004574,-0.887817,-0.037202,-0.032729
20.020626,-1.004760,-0.887948,-0.037093,-0.032737
20.025623,-1.004945,-0.888144,-0.036930,-0.032528
20.030621,-1.005128,-0.888273,-0.036238,-0.032067
20.035618,-1.005306,-0.888464,-0.035231,-0.030919
20.040615,-1.005480,-0.888587,-0.034740,-0.030429
20.045612,-1.005653,-0.888768,-0.034357,-0.029927
20.050610,-1.005823,-0.888888,-0.033823,-0.029564
20.055607,-1.005990,-0.889064,-0.033129,-0.028839
20.060604,-1.006153,-0.889179,-0.032161,-0.028105
20.065601,-1.006311,-0.889345,-0.031253,-0.026950
20.070599,-1.006466,-0.889452,-0.030768,-0.026603
20.075596,-1.006618,-0.889611,-0.030202,-0.026023
20.080593,-1.006768,-0.889715,-0.030080,-0.025900
20.085590,-1.006918,-0.889870,-0.029932,-0.025796
20.090588,-1.007068,-0.889973,-0.030171,-0.026015
20.095585,-1.007220,-0.890130,-0.030617,-0.026436
20.100582,-1.007374,-0.890236,-0.030801,-0.026617
20.105579,-1.007529,-0.890396,-0.031023,-0.026905
20.110577,-1.007683,-0.890504,-0.030675,-0.026851
20.115574,-1.007834,-0.890663,-0.029989,-0.025925
20.120571,-1.007983,-0.890767,-0.029460,-0.025398
20.125568,-1.008127,-0.890917,-0.028608,-0.024483
20.130566,-1.008268,-0.891015,-0.027653,-0.023666
20.135563,-1.008402,-0.891154,-0.026525,-0.022386
20.140560,-1.008533,-0.891243,-0.025735,-0.021689
20.145557,-1.008659,-0.891371,-0.024969,-0.020768
20.150555,-1.008782,-0.891454,-0.024360,-0.020294
20.155552,-1.008903,-0.891575,-0.024101,-0.019930
20.160549,-1.009023,-0.891654,-0.024048,-0.019840
20.165546,-1.009143,-0.891774,-0.024118,-0.020039
20.170544,-1.009264,-0.891854,-0.024133,-0.020025
20.175541,-1.009384,-0.891974,-0.024022,-0.019882
20.180538,-1.009505,-0.892053,-0.024328,-0.020048
20.185535,-1.009627,-0.892175,-0.024594,-0.020449
20.190533,-1.009750,-0.892256,-0.024556,-0.020533
20.195530,-1.009874,-0.892380,-0.024691,-0.020634
20.200527,-1.009997,-0.892462,-0.024794,-0.020712
20.205524,-1.010121,-0.892587,-0.024719,-0.020659
20.210522,-1.010244,-0.892669,-0.024369,-0.020465
20.215519,-1.010365,-0.892791,-0.024055,-0.020175
20.220516,-1.010484,-0.892872,-0.023871,-0.020087
20.225513,-1.010603,-0.892992,-0.023836,-0.019928
20.230511,-1.010721,-0.893071,-0.023334,-0.019576
20.235508,-1.010835,-0.893187,-0.022401,-0.018496
20.240505,-1.010945,-0.893260,-0.021549,-0.017858
20.245502,-1.011051,-0.893365,-0.020996,-0.017021
20.250500,-1.011154,-0.893433,-0.020439,-0.016491
20.255497,-1.011256,-0.893531,-0.020332,-0.016287
20.260494,-1.011356,-0.893596,-0.019906,-0.016046
20.265491,-1.011454,-0.893690,-0.019164,-0.015130
20.270489,-1.011548,-0.893750,-0.018736,-0.014774
20.275486,-1.011640,-0.893838,-0.018163,-0.014138
20.280483,-1.011729,-0.893894,-0.017549,-0.013726
20.285480,-1.011816,-0.893975,-0.017411,-0.013299
20.290478,-1.011904,-0.894028,-0.017565,-0.013452
20.295475,-1.011992,-0.894109,-0.017648,-0.013519
20.300472,-1.012079,-0.894163,-0.017346,-0.013308
20.305470,-1.012165,-0.894242,-0.017220,-0.013061
20.310467,-1.012252,-0.894295,-0.017357,-0.013259
20.315464,-1.012339,-0.894374,-0.017504,-0.013374
20.320461,-1.012427,-0.894428,-0.017700,-0.013528
20.325459,-1.012516,-0.894510,-0.017943,-0.013724
20.330456,-1.012607,-0.894565,-0.018156,-0.013893
20.335453,-1.012698,-0.894648,-0.018361,-0.014045
20.340450,-1.012791,-0.894705,-0.018764,-0.014375
20.345448,-1.012887,-0.894793,-0.019398,-0.015114
20.350445,-1.012987,-0.894854,-0.020349,-0.015902
20.355442,-1.013091,-0.894951,-0.021132,-0.016922
20.360439,-1.013198,-0.895020,-0.021718,-0.017478
20.365437,-1.013309,-0.895126,-0.022460,-0.018318
20.370434,-1.013424,-0.895200,-0.023261,-0.019046
20.375431,-1.013543,-0.895316,-0.024117,-0.020060
20.380428,-1.013664,-0.895397,-0.024512,-0.020398
20.385426,-1.013788,-0.895520,-0.024832,-0.020859
20.390423,-1.013913,-0.895604,-0.024951,-0.021152
20.395420,-1.014035,-0.895730,-0.024186,-0.020310
20.400417,-1.014154,-0.895811,-0.023654,-0.019748
20.405415,-1.014272,-0.895928,-0.023361,-0.019380
20.410412,-1.014388,-0.896006,-0.023115,-0.019245
20.415409,-1.014503,-0.896120,-0.022884,-0.018887
20.420406,-1.014617,-0.896196,-0.022651,-0.018705
20.425404,-1.014730,-0.896308,-0.022581,-0.018654
20.430401,-1.014842,-0.896382,-0.022354,-0.018466
20.435398,-1.014953,-0.896493,-0.022066,-0.018239
20.440395,-1.015062,-0.896565,-0.021679,-0.017831
20.445393,-1.015169,-0.896672,-0.021264,-0.017521
20.450390,-1.015274,-0.896741,-0.020724,-0.017085
20.455387,-1.015376,-0.896843,-0.020149,-0.016386
20.460384,-1.015475,-0.896908,-0.019707,-0.016054
20.465382,-1.015572,-0.897003,-0.018892,-0.015160
20.470379,-1.015663,-0.897063,-0.018014,-0.014450
20.475376,-1.015750,-0.897147,-0.016810,-0.012983
20.480373,-1.015831,-0.897198,-0.016070,-0.012293
20.485371,-1.015911,-0.897271,-0.015773,-0.011882
20.490368,-1.015989,-0.897318,-0.015503,-0.011676
20.495365,-1.016066,-0.897388,-0.015166,-0.011326
20.500362,-1.016141,-0.897433,-0.014962,-0.011120
20.505360,-1.016214,-0.897499,-0.014393,-0.010561
20.510357,-1.016284,-0.897540,-0.013531,-0.009857
20.515354,-1.016349,-0.897597,-0.012747,-0.008793
20.520351,-1.016410,-0.897632,-0.012028,-0.008226
20.525349,-1.016469,-0.897680,-0.011408,-0.007510
20.530346,-1.016523,-0.897709,-0.010545,-0.006833
20.535343,-1.016573,-0.897748,-0.009719,-0.005788
20.540340,-1.016619,-0.897771,-0.008697,-0.005004
20.545338,-1.016660,-0.897798,-0.008006,-0.004098
20.550335,-1.016698,-0.897814,-0.007388,-0.003572
20.555332,-1.016733,-0.897834,-0.006714,-0.002843
20.560329,-1.016764,-0.897845,-0.005633,-0.002091
20.565327,-1.016789,-0.897855,-0.004791,-0.000902
20.570324,-1.016812,-0.897858,-0.004658,-0.000730
20.575321,-1.016835,-0.897862,-0.004285,-0.000322
20.580318,-1.016856,-0.897863,-0.004140,-0.000154
20.585316,-1.016877,-0.897864,-0.004356,-0.000211
20.590313,-1.016900,-0.897865,-0.004665,-0.000450
20.595310,-1.016925,-0.897869,-0.005271,-0.001056
20.600307,-1.016954,-0.897873,-0.006261,-0.001860
20.605305,-1.016988,-0.897887,-0.007139,-0.002824
20.610302,-1.017026,-0.897898,-0.007729,-0.003380
20.615299,-1.017066,-0.897919,-0.008255,-0.003899
20.620296,-1.017108,-0.897935,-0.008593,-0.004252
20.625294,-1.017152,-0.897961,-0.008813,-0.004580
20.630291,-1.017197,-0.897980,-0.009033,-0.004860
20.635288,-1.017242,-0.898010,-0.009173,-0.005013
20.640285,-1.017290,-0.898030,-0.009738,-0.005372
20.645283,-1.017341,-0.898064,-0.010665,-0.006500
20.650280,-1.017395,-0.898091,-0.011022,-0.006787
20.655277,-1.017452,-0.898133,-0.011383,-0.007259
20.660275,-1.017508,-0.898162,-0.011100,-0.007180
20.665272,-1.017563,-0.898204,-0.011115,-0.007026
20.670269,-1.017619,-0.898232,-0.011215,-0.007130
20.675266,-1.017675,-0.898275,-0.011179,-0.007172
20.680264,-1.017732,-0.898304,-0.011321,-0.007308
20.685261,-1.017788,-0.898348,-0.011212,-0.007251
20.690258,-1.017843,-0.898377,-0.011002,-0.007051
20.695255,-1.017897,-0.898418,-0.010674,-0.006679
20.700253,-1.017949,-0.898445,-0.010074,-0.006331
20.705250,-1.017997,-0.898481,-0.009061,-0.005206
20.710247,-1.018038,-0.898500,-0.007908,-0.004267
20.715244,-1.018076,-0.898524,-0.007254,-0.003281
20.720242,-1.018111,-0.898536,-0.006900,-0.002964
20.725239,-1.018145,-0.898554,-0.006709,-0.002845
20.730236,-1.018177,-0.898565,-0.006146,-0.002378
20.735233,-1.018207,-0.898579,-0.006206,-0.002238
20.740231,-1.018239,-0.898588,-0.006421,-0.002350
20.745228,-1.018271,-0.898602,-0.006450,-0.002426
20.750225,-1.018302,-0.898612,-0.006172,-0.002195
20.755222,-1.018333,-0.898625,-0.006164,-0.002191
20.760220,-1.018365,-0.898634,-0.006625,-0.002570
20.765217,-1.018399,-0.898650,-0.007076,-0.003076
20.770214,-1.018436,-0.898662,-0.007395,-0.003398
20.775211,-1.018474,-0.898684,-0.007922,-0.003870
20.780209,-1.018516,-0.898700,-0.008441,-0.004447
20.785206,-1.018560,-0.898728,-0.009054,-0.005044
20.790203,-1.018605,-0.898748,-0.009076,-0.005159
20.795200,-1.018650,-0.898779,-0.008934,-0.004977
20.800198,-1.018694,-0.898799,-0.008681,-0.004785
20.805195,-1.018737,-0.898827,-0.008598,-0.004597
20.810192,-1.018781,-0.898845,-0.008955,-0.004815
20.815189,-1.018828,-0.898875,-0.009800,-0.005598
20.820187,-1.018880,-0.898898,-0.010714,-0.006227
20.825184,-1.018936,-0.898938,-0.011540,-0.007435
20.830181,-1.018995,-0.898968,-0.011848,-0.007691
20.835178,-1.019054,-0.899015,-0.011798,-0.007695
20.840176,-1.019113,-0.899046,-0.011795,-0.007732
20.845173,-1.019171,-0.899092,-0.011487,-0.007384
20.850170,-1.019227,-0.899121,-0.011089,-0.007064
20.855167,-1.019283,-0.899163,-0.011118,-0.006943
20.860165,-1.019338,-0.899191,-0.011133,-0.007032
20.865162,-1.019395,-0.899233,-0.011601,-0.007433
20.870159,-1.019456,-0.899264,-0.012492,-0.008138
20.875156,-1.019521,-0.899315,-0.013221,-0.009218
20.880154,-1.019588,-0.899352,-0.013522,-0.009479
20.885151,-1.019657,-0.899410,-0.014190,-0.010158
20.890148,-1.019730,-0.899451,-0.014786,-0.010667
20.895145,-1.019805,-0.899517,-0.015325,-0.011332
20.900143,-1.019883,-0.899562,-0.015507,-0.011616
20.905140,-1.019960,-0.899632,-0.015323,-0.011511
20.910137,-1.020036,-0.899678,-0.015276,-0.011475
20.915134,-1.020112,-0.899747,-0.015215,-0.011441
20.920132,-1.020187,-0.899792,-0.014983,-0.011187
20.925129,-1.020263,-0.899859,-0.014969,-0.011133
20.930126,-1.020338,-0.899904,-0.015041,-0.011219
